,expiration_month,expiration_year,Drug_Id,group
1032,1,2018,1820,0.0
1033,9,2018,877,8.0
1034,10,2018,1791,9.0
1035,6,2018,940,5.0
1036,6,2018,1940,5.0
1037,6,2018,260,5.0
1038,6,2018,168,5.0
1039,2,2018,550,1.0
1040,7,2018,5,6.0
1041,2,2018,197,1.0
1042,7,2018,1754,6.0
1043,6,2018,1812,5.0
1044,6,2018,940,5.0
1045,6,2018,6,5.0
1046,2,2018,260,1.0
1047,2,2018,500,1.0
1048,6,2018,1174,5.0
1049,8,2018,266,7.0
1050,3,2018,941,2.0
1051,10,2018,1141,9.0
1052,6,2018,617,5.0
1053,6,2018,123,5.0
1054,11,2018,1481,10.0
1055,3,2018,1509,2.0
1056,6,2018,542,5.0
1057,6,2018,425,5.0
1058,4,2018,726,3.0
1059,6,2018,1197,5.0
1060,6,2018,1880,5.0
1061,10,2018,1676,9.0
1062,6,2018,1355,5.0
1063,9,2018,216,8.0
1064,10,2018,1778,9.0
1065,5,2018,450,4.0
1066,7,2018,790,6.0
1067,8,2018,547,7.0
1068,7,2018,812,6.0
1069,8,2018,232,7.0
1070,9,2018,790,8.0
1071,5,2018,1224,4.0
1072,3,2018,1648,2.0
1073,7,2018,779,6.0
1074,5,2018,1141,4.0
1075,8,2018,451,7.0
1076,10,2018,1274,9.0
1077,10,2018,506,9.0
1078,6,2018,1023,5.0
1079,6,2018,1927,5.0
1080,6,2018,293,5.0
1081,7,2018,240,6.0
1082,3,2018,1875,2.0
1083,6,2018,166,5.0
1084,6,2018,1650,5.0
1085,6,2018,123,5.0
1086,6,2018,148,5.0
1087,6,2018,974,5.0
1088,7,2018,1164,6.0
1089,6,2018,267,5.0
1090,6,2018,282,5.0
1091,10,2018,504,9.0
1092,9,2018,1249,8.0
1093,7,2018,1841,6.0
1094,9,2018,1888,8.0
1095,2,2018,529,1.0
1096,7,2018,248,6.0
1097,7,2018,276,6.0
1098,4,2018,675,3.0
1099,7,2018,1745,6.0
1100,3,2018,272,2.0
1101,9,2018,464,8.0
1102,7,2018,1139,6.0
1103,12,2018,1730,11.0
1104,11,2018,1369,10.0
1105,6,2018,1354,5.0
1106,6,2018,292,5.0
1107,6,2018,955,5.0
1108,6,2018,164,5.0
1109,8,2018,1754,7.0
1110,6,2018,934,5.0
1111,6,2018,783,5.0
1112,6,2018,567,5.0
1113,6,2018,1174,5.0
1114,6,2018,1192,5.0
1115,7,2018,150,6.0
1116,8,2018,416,7.0
1117,12,2018,561,11.0
1118,1,2018,825,0.0
1119,7,2018,192,6.0
1120,3,2018,634,2.0
1121,8,2018,1966,7.0
1122,3,2018,264,2.0
1123,6,2018,260,5.0
1124,3,2018,1720,2.0
1125,7,2018,1411,6.0
1126,9,2018,401,8.0
1127,9,2018,1401,8.0
1128,6,2018,189,5.0
1129,7,2018,1398,6.0
1130,3,2018,139,2.0
1131,6,2018,1644,5.0
1132,6,2018,1770,5.0
1133,6,2018,439,5.0
1134,11,2018,260,10.0
1135,11,2018,450,10.0
1136,8,2018,1141,7.0
1137,7,2018,995,6.0
1138,10,2018,484,9.0
1139,7,2018,56,6.0
1140,7,2018,384,6.0
1141,8,2018,901,7.0
1142,5,2018,944,4.0
1143,7,2018,406,6.0
1144,8,2018,1540,7.0
1145,7,2018,633,6.0
1146,8,2018,168,7.0
1147,8,2018,293,7.0
1148,8,2018,1927,7.0
1149,3,2018,7,2.0
1150,8,2018,1010,7.0
1151,7,2018,1330,6.0
1152,4,2018,916,3.0
1153,3,2018,1025,2.0
1154,6,2018,198,5.0
1155,6,2018,1713,5.0
1156,6,2018,1920,5.0
1157,6,2018,681,5.0
1158,12,2018,588,11.0
1159,11,2018,1942,10.0
1160,10,2018,790,9.0
1161,10,2018,756,9.0
1162,6,2018,1355,5.0
1163,2,2018,178,1.0
1164,7,2018,1638,6.0
1165,12,2018,1225,11.0
1166,7,2018,1380,6.0
1167,5,2018,1401,4.0
1168,12,2018,1952,11.0
1169,7,2018,1203,6.0
1170,7,2018,990,6.0
1171,7,2018,275,6.0
1172,3,2018,1199,2.0
1173,9,2018,285,8.0
1174,7,2018,193,6.0
1175,6,2018,506,5.0
1176,6,2018,292,5.0
1177,6,2018,950,5.0
1178,6,2018,1373,5.0
1179,6,2018,1927,5.0
1180,6,2018,260,5.0
1181,6,2018,713,5.0
1182,6,2018,1597,5.0
1183,6,2018,630,5.0
1184,3,2018,515,2.0
1185,6,2018,899,5.0
1186,6,2018,773,5.0
1187,6,2018,1355,5.0
1188,7,2018,1323,6.0
1189,7,2018,1686,6.0
1190,7,2018,1043,6.0
1191,7,2018,528,6.0
1192,9,2018,232,8.0
1193,6,2018,540,5.0
1194,9,2018,1334,8.0
1195,6,2018,648,5.0
1196,9,2018,1060,8.0
1197,8,2018,1448,7.0
1198,9,2018,209,8.0
1199,10,2018,455,9.0
1200,8,2018,1361,7.0
1201,11,2018,415,10.0
1202,1,2018,293,0.0
1203,6,2018,1875,5.0
1204,6,2018,673,5.0
1205,6,2018,1906,5.0
1206,6,2018,1022,5.0
1207,6,2018,497,5.0
1208,8,2018,373,7.0
1209,8,2018,1481,7.0
1210,3,2018,1061,2.0
1211,6,2018,1906,5.0
1212,6,2018,761,5.0
1213,6,2018,276,5.0
1214,7,2018,451,6.0
1215,6,2018,647,5.0
1216,7,2018,496,6.0
1217,6,2018,502,5.0
1218,6,2018,285,5.0
1219,7,2018,496,6.0
1220,7,2018,1888,6.0
1221,7,2018,1831,6.0
1222,6,2018,502,5.0
1223,6,2018,367,5.0
1224,3,2018,697,2.0
1225,9,2018,922,8.0
1226,6,2018,1648,5.0
1227,6,2018,862,5.0
1228,10,2018,491,9.0
1229,6,2018,165,5.0
1230,6,2018,1930,5.0
1231,6,2018,292,5.0
1232,6,2018,766,5.0
1233,6,2018,1081,5.0
1234,8,2018,70,7.0
1235,10,2018,884,9.0
1236,3,2018,1442,2.0
1237,7,2018,100,6.0
1238,8,2018,999,7.0
1239,8,2018,1074,7.0
1240,7,2018,1940,6.0
1241,6,2018,966,5.0
1242,4,2018,1932,3.0
1243,4,2018,1224,3.0
1244,7,2018,1659,6.0
1245,7,2018,276,6.0
1246,7,2018,1232,6.0
1247,7,2018,1159,6.0
1248,7,2018,1308,6.0
1249,6,2018,1022,5.0
1250,7,2018,1340,6.0
1251,9,2018,384,8.0
1252,4,2018,640,3.0
1253,9,2018,377,8.0
1254,9,2018,1249,8.0
1255,7,2018,768,6.0
1256,7,2018,505,6.0
1257,1,2018,1704,0.0
1258,7,2018,290,6.0
1259,5,2018,949,4.0
1260,10,2018,1659,9.0
1261,1,2018,506,0.0
1262,7,2018,451,6.0
1263,6,2018,998,5.0
1264,10,2018,1369,9.0
1265,9,2018,1003,8.0
1266,9,2018,1869,8.0
1267,9,2018,790,8.0
1268,6,2018,1003,5.0
1269,6,2018,618,5.0
1270,3,2018,1610,2.0
1271,6,2018,109,5.0
1272,6,2018,166,5.0
1273,6,2018,1650,5.0
1274,6,2018,267,5.0
1275,4,2018,1124,3.0
1276,6,2018,282,5.0
1277,6,2018,944,5.0
1278,6,2018,504,5.0
1279,5,2018,1125,4.0
1280,6,2018,947,5.0
1281,9,2018,292,8.0
1282,9,2018,165,8.0
1283,9,2018,998,8.0
1284,5,2018,1369,4.0
1285,6,2018,292,5.0
1286,6,2018,770,5.0
1287,7,2018,963,6.0
1288,7,2018,1286,6.0
1289,9,2018,482,8.0
1290,7,2018,464,6.0
1291,1,2018,658,0.0
1292,10,2018,1725,9.0
1293,6,2018,938,5.0
1294,6,2018,581,5.0
1295,6,2018,123,5.0
1296,4,2018,336,3.0
1297,9,2018,993,8.0
1298,6,2018,1355,5.0
1299,6,2018,1857,5.0
1300,6,2018,1933,5.0
1301,6,2018,1776,5.0
1302,7,2018,150,6.0
1303,6,2018,504,5.0
1304,7,2018,240,6.0
1305,12,2018,1238,11.0
1306,6,2018,1290,5.0
1307,2,2018,1627,1.0
1308,2,2018,1928,1.0
1309,2,2018,293,1.0
1310,6,2018,161,5.0
1311,6,2018,1198,5.0
1312,6,2018,1777,5.0
1313,6,2018,1724,5.0
1314,7,2018,436,6.0
1315,7,2018,21,6.0
1316,6,2018,1140,5.0
1317,7,2018,1340,6.0
1318,7,2018,689,6.0
1319,9,2018,1704,8.0
1320,10,2018,294,9.0
1321,7,2018,1067,6.0
1322,9,2018,1249,8.0
1323,8,2018,1867,7.0
1324,8,2018,230,7.0
1325,4,2018,214,3.0
1326,6,2018,1978,5.0
1327,7,2018,940,6.0
1328,7,2018,718,6.0
1329,5,2018,1355,4.0
1330,7,2018,209,6.0
1331,6,2018,1869,5.0
1332,8,2018,1388,7.0
1333,7,2018,1340,6.0
1334,5,2018,255,4.0
1335,7,2018,1520,6.0
1336,8,2018,1355,7.0
1337,7,2018,450,6.0
1338,7,2018,993,6.0
1339,11,2018,1328,10.0
1340,4,2018,1371,3.0
1341,8,2018,1337,7.0
1342,6,2018,944,5.0
1343,6,2018,504,5.0
1344,6,2018,1520,5.0
1345,6,2018,163,5.0
1346,6,2018,6,5.0
1347,6,2018,1927,5.0
1348,6,2018,1274,5.0
1349,5,2018,439,4.0
1350,9,2018,116,8.0
1351,9,2018,1867,8.0
1352,6,2018,581,5.0
1353,7,2018,759,6.0
1354,7,2018,487,6.0
1355,7,2018,759,6.0
1356,7,2018,1540,6.0
1357,7,2018,779,6.0
1358,6,2018,425,5.0
1359,9,2018,1275,8.0
1360,9,2018,497,8.0
1361,7,2018,1858,6.0
1362,8,2018,561,7.0
1363,12,2018,1081,11.0
1364,9,2018,1516,8.0
1365,6,2018,1123,5.0
1366,6,2018,1992,5.0
1367,6,2018,161,5.0
1368,6,2018,487,5.0
1369,12,2018,813,11.0
1370,6,2018,217,5.0
1371,12,2018,689,11.0
1372,6,2018,504,5.0
1373,12,2018,397,11.0
1374,11,2018,1517,10.0
1375,7,2018,1340,6.0
1376,10,2018,384,9.0
1377,7,2018,1645,6.0
1378,7,2018,1430,6.0
1379,7,2018,434,6.0
1380,7,2018,452,6.0
1381,7,2018,992,6.0
1382,9,2018,560,8.0
1383,12,2018,560,11.0
1384,9,2018,570,8.0
1385,9,2018,588,8.0
1386,9,2018,1743,8.0
1387,9,2018,1318,8.0
1388,9,2018,1933,8.0
1389,7,2018,1329,6.0
1390,7,2018,1919,6.0
1391,9,2018,1699,8.0
1392,7,2018,680,6.0
1393,5,2018,274,4.0
1394,8,2018,37,7.0
1395,3,2018,490,2.0
1396,7,2018,467,6.0
1397,12,2018,1267,11.0
1398,5,2018,761,4.0
1399,7,2018,380,6.0
1400,7,2018,384,6.0
1401,6,2018,1170,5.0
1402,7,2018,20,6.0
1403,6,2018,429,5.0
1404,2,2018,504,1.0
1405,7,2018,973,6.0
1406,6,2018,467,5.0
1407,2,2018,1081,1.0
1408,7,2018,240,6.0
1409,6,2018,37,5.0
1410,6,2018,1227,5.0
1411,8,2018,100,7.0
1412,12,2018,376,11.0
1413,10,2018,571,9.0
1414,7,2018,372,6.0
1415,7,2018,730,6.0
1416,12,2018,451,11.0
1417,8,2018,1141,7.0
1418,6,2018,1411,5.0
1419,6,2018,256,5.0
1420,1,2018,365,0.0
1421,9,2018,484,8.0
1422,7,2018,1754,6.0
1423,3,2018,1124,2.0
1424,6,2018,542,5.0
1425,6,2018,862,5.0
1426,8,2018,384,7.0
1427,8,2018,209,7.0
1428,6,2018,1125,5.0
1429,6,2018,1933,5.0
1430,5,2018,1834,4.0
1431,5,2018,264,4.0
1432,12,2018,1994,11.0
1433,8,2018,1125,7.0
1434,12,2018,292,11.0
1435,10,2018,712,9.0
1436,8,2018,1369,7.0
1437,7,2018,1857,6.0
1438,7,2018,1730,6.0
1439,7,2018,1733,6.0
1440,9,2018,479,8.0
1441,7,2018,1493,6.0
1442,5,2018,1150,4.0
1443,9,2018,425,8.0
1444,1,2018,718,0.0
1445,10,2018,579,9.0
1446,10,2018,1311,9.0
1447,7,2018,1340,6.0
1448,8,2018,233,7.0
1449,12,2018,796,11.0
1450,6,2018,1564,5.0
1451,9,2018,154,8.0
1452,6,2018,384,5.0
1453,9,2018,1869,8.0
1454,6,2018,399,5.0
1455,7,2018,205,6.0
1456,6,2018,639,5.0
1457,7,2018,1196,6.0
1458,7,2018,126,6.0
1459,7,2018,642,6.0
1460,10,2018,708,9.0
1461,7,2018,1464,6.0
1462,7,2018,551,6.0
1463,2,2018,1703,1.0
1464,10,2018,697,9.0
1465,9,2018,1869,8.0
1466,9,2018,536,8.0
1467,9,2018,1693,8.0
1468,8,2018,205,7.0
1469,9,2018,467,8.0
1470,9,2018,267,8.0
1471,9,2018,1398,8.0
1472,7,2018,1919,6.0
1473,6,2018,1150,5.0
1474,6,2018,813,5.0
1475,7,2018,1732,6.0
1476,6,2018,1794,5.0
1477,6,2018,236,5.0
1478,6,2018,1370,5.0
1479,6,2018,1369,5.0
1480,6,2018,1513,5.0
1481,2,2018,1355,1.0
1482,7,2018,266,6.0
1483,6,2018,916,5.0
1484,7,2018,1164,6.0
1485,9,2018,540,8.0
1486,9,2018,719,8.0
1487,6,2018,504,5.0
1488,12,2018,1820,11.0
1489,9,2018,561,8.0
1490,9,2018,1808,8.0
1491,9,2018,825,8.0
1492,5,2018,1340,4.0
1493,9,2018,1867,8.0
1494,9,2018,1835,8.0
1495,6,2018,632,5.0
1496,6,2018,949,5.0
1497,6,2018,1933,5.0
1498,6,2018,1833,5.0
1499,3,2018,139,2.0
1500,6,2018,941,5.0
1501,6,2018,1369,5.0
1502,7,2018,1464,6.0
1503,7,2018,1744,6.0
1504,12,2018,1642,11.0
1505,8,2018,552,7.0
1506,8,2018,1124,7.0
1507,8,2018,681,7.0
1508,8,2018,5,7.0
1509,7,2018,1337,6.0
1510,9,2018,719,8.0
1511,7,2018,1238,6.0
1512,11,2018,192,10.0
1513,7,2018,1337,6.0
1514,10,2018,1636,9.0
1515,9,2018,1028,8.0
1516,9,2018,292,8.0
1517,9,2018,164,8.0
1518,7,2018,1369,6.0
1519,7,2018,29,6.0
1520,7,2018,1182,6.0
1521,3,2018,1820,2.0
1522,11,2018,189,10.0
1523,10,2018,1369,9.0
1524,11,2018,1329,10.0
1525,6,2018,862,5.0
1526,7,2018,6,6.0
1527,7,2018,451,6.0
1528,6,2018,688,5.0
1529,6,2018,1369,5.0
1530,7,2018,1481,6.0
1531,9,2018,1061,8.0
1532,9,2018,1232,8.0
1533,3,2018,1906,2.0
1534,6,2018,1834,5.0
1535,6,2018,390,5.0
1536,6,2018,1355,5.0
1537,6,2018,48,5.0
1538,7,2018,487,6.0
1539,6,2018,1178,5.0
1540,3,2018,1051,2.0
1541,7,2018,1493,6.0
1542,11,2018,1052,10.0
1543,2,2018,367,1.0
1544,2,2018,1865,1.0
1545,7,2018,1481,6.0
1546,6,2018,1355,5.0
1547,7,2018,1285,6.0
1548,7,2018,1880,6.0
1549,9,2018,1684,8.0
1550,5,2018,741,4.0
1551,7,2018,1714,6.0
1552,10,2018,642,9.0
1553,10,2018,1494,9.0
1554,7,2018,1680,6.0
1555,7,2018,168,6.0
1556,8,2018,1657,7.0
1557,6,2018,1747,5.0
1558,2,2018,123,1.0
1559,6,2018,481,5.0
1560,7,2018,266,6.0
1561,2,2018,1081,1.0
1562,7,2018,339,6.0
1563,7,2018,1040,6.0
1564,10,2018,147,9.0
1565,1,2018,1563,0.0
1566,10,2018,1388,9.0
1567,1,2018,1743,0.0
1568,7,2018,1163,6.0
1569,8,2018,992,7.0
1570,6,2018,1371,5.0
1571,8,2018,1093,7.0
1572,4,2018,1355,3.0
1573,11,2018,441,10.0
1574,7,2018,570,6.0
1575,8,2018,993,7.0
1576,9,2018,384,8.0
1577,9,2018,719,8.0
1578,10,2018,1811,9.0
1579,7,2018,1004,6.0
1580,1,2018,590,0.0
1581,8,2018,519,7.0
1582,1,2018,489,0.0
1583,7,2018,1819,6.0
1584,7,2018,502,6.0
1585,1,2018,718,0.0
1586,5,2018,1340,4.0
1587,7,2018,1006,6.0
1588,9,2018,1874,8.0
1589,5,2018,1571,4.0
1590,5,2018,292,4.0
1591,6,2018,1663,5.0
1592,1,2018,292,0.0
1593,1,2018,949,0.0
1594,1,2018,1369,0.0
1595,8,2018,434,7.0
1596,7,2018,905,6.0
1597,7,2018,588,6.0
1598,1,2018,1834,0.0
1599,6,2018,975,5.0
1600,6,2018,1641,5.0
1601,6,2018,944,5.0
1602,6,2018,4,5.0
1603,6,2018,37,5.0
1604,3,2018,266,2.0
1605,3,2018,1659,2.0
1606,6,2018,7,5.0
1607,6,2018,1369,5.0
1608,7,2018,240,6.0
1609,8,2018,1314,7.0
1610,6,2018,519,5.0
1611,6,2018,947,5.0
1612,9,2018,1933,8.0
1613,7,2018,697,6.0
1614,2,2018,1318,1.0
1615,2,2018,790,1.0
1616,10,2018,645,9.0
1617,11,2018,285,10.0
1618,7,2018,1280,6.0
1619,7,2018,1432,6.0
1620,2,2018,1586,1.0
1621,1,2018,1638,0.0
1622,7,2018,1043,6.0
1623,7,2018,529,6.0
1624,3,2018,1642,2.0
1625,6,2018,491,5.0
1626,7,2018,999,6.0
1627,7,2018,215,6.0
1628,3,2018,123,2.0
1629,5,2018,1267,4.0
1630,12,2018,1939,11.0
1631,6,2018,1025,5.0
1632,7,2018,1082,6.0
1633,8,2018,1083,7.0
1634,9,2018,1352,8.0
1635,8,2018,260,7.0
1636,5,2018,1729,4.0
1637,6,2018,1537,5.0
1638,5,2018,198,4.0
1639,7,2018,1196,6.0
1640,7,2018,1608,6.0
1641,6,2018,940,5.0
1642,10,2018,1223,9.0
1643,8,2018,484,7.0
1644,1,2018,1010,0.0
1645,9,2018,1808,8.0
1646,7,2018,569,6.0
1647,1,2018,165,0.0
1648,1,2018,1028,0.0
1649,6,2018,1290,5.0
1650,8,2018,1450,7.0
1651,7,2018,487,6.0
1652,9,2018,670,8.0
1653,7,2018,1566,6.0
1654,5,2018,1932,4.0
1655,5,2018,506,4.0
1656,5,2018,1274,4.0
1657,4,2018,717,3.0
1658,8,2018,1086,7.0
1659,9,2018,1785,8.0
1660,9,2018,974,8.0
1661,1,2018,1933,0.0
1662,10,2018,1388,9.0
1663,1,2018,719,0.0
1664,1,2018,339,0.0
1665,1,2018,384,0.0
1666,1,2018,1581,0.0
1667,1,2018,1014,0.0
1668,8,2018,863,7.0
1669,2,2018,1903,1.0
1670,7,2018,992,6.0
1671,6,2018,1933,5.0
1672,6,2018,1354,5.0
1673,3,2018,680,2.0
1674,6,2018,944,5.0
1675,6,2018,497,5.0
1676,7,2018,736,6.0
1677,6,2018,162,5.0
1678,6,2018,1355,5.0
1679,6,2018,1150,5.0
1680,7,2018,1323,6.0
1681,7,2018,367,6.0
1682,7,2018,1003,6.0
1683,6,2018,713,5.0
1684,6,2018,542,5.0
1685,6,2018,1597,5.0
1686,6,2018,611,5.0
1687,6,2018,123,5.0
1688,7,2018,993,6.0
1689,1,2018,1494,0.0
1690,6,2018,506,5.0
1691,6,2018,292,5.0
1692,9,2018,340,8.0
1693,10,2018,6,9.0
1694,7,2018,1770,6.0
1695,9,2018,766,8.0
1696,2,2018,1146,1.0
1697,10,2018,1182,9.0
1698,8,2018,1388,7.0
1699,2,2018,1009,1.0
1700,8,2018,993,7.0
1701,8,2018,1238,7.0
1702,2,2018,1670,1.0
1703,2,2018,384,1.0
1704,10,2018,144,9.0
1705,2,2018,1249,1.0
1706,12,2018,163,11.0
1707,6,2018,1940,5.0
1708,6,2018,1369,5.0
1709,1,2018,1178,0.0
1710,1,2018,1114,0.0
1711,6,2018,581,5.0
1712,6,2018,1174,5.0
1713,2,2018,1572,1.0
1714,2,2018,275,1.0
1715,6,2018,1123,5.0
1716,8,2018,547,7.0
1717,8,2018,894,7.0
1718,2,2018,1077,1.0
1719,7,2018,142,6.0
1720,3,2018,1931,2.0
1721,5,2018,1661,4.0
1722,6,2018,1246,5.0
1723,7,2018,1340,6.0
1724,7,2018,1209,6.0
1725,5,2018,1255,4.0
1726,10,2018,1906,9.0
1727,10,2018,1605,9.0
1728,8,2018,432,7.0
1729,9,2018,492,8.0
1730,9,2018,1596,8.0
1731,4,2018,1747,3.0
1732,9,2018,1933,8.0
1733,5,2018,1369,4.0
1734,4,2018,1138,3.0
1735,9,2018,1139,8.0
1736,7,2018,36,6.0
1737,6,2018,139,5.0
1738,6,2018,1933,5.0
1739,9,2018,165,8.0
1740,6,2018,48,5.0
1741,6,2018,642,5.0
1742,6,2018,8,5.0
1743,3,2018,954,2.0
1744,7,2018,1141,6.0
1745,7,2018,992,6.0
1746,8,2018,133,7.0
1747,6,2018,1371,5.0
1748,6,2018,1125,5.0
1749,6,2018,1276,5.0
1750,8,2018,1919,7.0
1751,7,2018,504,6.0
1752,9,2018,1092,8.0
1753,7,2018,1928,6.0
1754,7,2018,358,6.0
1755,2,2018,570,1.0
1756,9,2018,1249,8.0
1757,10,2018,332,9.0
1758,9,2018,757,8.0
1759,9,2018,1028,8.0
1760,10,2018,1746,9.0
1761,8,2018,614,7.0
1762,7,2018,48,6.0
1763,10,2018,1193,9.0
1764,7,2018,1606,6.0
1765,6,2018,617,5.0
1766,2,2018,1150,1.0
1767,7,2018,994,6.0
1768,7,2018,790,6.0
1769,9,2018,1698,8.0
1770,7,2018,1711,6.0
1771,6,2018,271,5.0
1772,6,2018,1748,5.0
1773,10,2018,1033,9.0
1774,7,2018,894,6.0
1775,7,2018,296,6.0
1776,10,2018,1238,9.0
1777,4,2018,207,3.0
1778,9,2018,571,8.0
1779,10,2018,1959,9.0
1780,7,2018,338,6.0
1781,9,2018,384,8.0
1782,9,2018,225,8.0
1783,7,2018,125,6.0
1784,3,2018,421,2.0
1785,7,2018,1159,6.0
1786,7,2018,27,6.0
1787,7,2018,384,6.0
1788,7,2018,1293,6.0
1789,3,2018,1428,2.0
1790,2,2018,1757,1.0
1791,7,2018,292,6.0
1792,11,2018,506,10.0
1793,11,2018,1275,10.0
1794,10,2018,47,9.0
1795,7,2018,1150,6.0
1796,7,2018,845,6.0
1797,7,2018,1459,6.0
1798,7,2018,123,6.0
1799,7,2018,162,6.0
1800,10,2018,489,9.0
1801,8,2018,1865,7.0
1802,7,2018,944,6.0
1803,8,2018,506,7.0
1804,5,2018,293,4.0
1805,6,2018,495,5.0
1806,7,2018,1255,6.0
1807,3,2018,79,2.0
1808,11,2018,680,10.0
1809,7,2018,1357,6.0
1810,2,2018,1192,1.0
1811,6,2018,1137,5.0
1812,3,2018,1255,2.0
1813,11,2018,1288,10.0
1814,9,2018,571,8.0
1815,4,2018,56,3.0
1816,6,2018,166,5.0
1817,6,2018,1650,5.0
1818,6,2018,497,5.0
1819,6,2018,277,5.0
1820,6,2018,133,5.0
1821,6,2018,1931,5.0
1822,6,2018,949,5.0
1823,6,2018,1369,5.0
1824,6,2018,333,5.0
1825,1,2018,1369,0.0
1826,8,2018,1354,7.0
1827,6,2018,1612,5.0
1828,6,2018,1369,5.0
1829,1,2018,265,0.0
1830,1,2018,1704,0.0
1831,2,2018,191,1.0
1832,7,2018,1124,6.0
1833,6,2018,428,5.0
1834,7,2018,1457,6.0
1835,7,2018,1088,6.0
1836,7,2018,695,6.0
1837,11,2018,1952,10.0
1838,7,2018,1150,6.0
1839,11,2018,1881,10.0
1840,9,2018,1650,8.0
1841,7,2018,680,6.0
1842,7,2018,504,6.0
1843,7,2018,936,6.0
1844,7,2018,973,6.0
1845,11,2018,534,10.0
1846,5,2018,1642,4.0
1847,7,2018,677,6.0
1848,6,2018,796,5.0
1849,7,2018,519,6.0
1850,9,2018,1360,8.0
1851,1,2018,1274,0.0
1852,5,2018,952,4.0
1853,10,2018,266,9.0
1854,6,2018,506,5.0
1855,6,2018,1025,5.0
1856,6,2018,1881,5.0
1857,9,2018,384,8.0
1858,10,2018,453,9.0
1859,6,2018,889,5.0
1860,6,2018,1432,5.0
1861,11,2018,1428,10.0
1862,8,2018,484,7.0
1863,7,2018,65,6.0
1864,2,2018,1648,1.0
1865,2,2018,813,1.0
1866,6,2018,1411,5.0
1867,6,2018,1648,5.0
1868,7,2018,680,6.0
1869,5,2018,496,4.0
1870,7,2018,1798,6.0
1871,11,2018,529,10.0
1872,5,2018,847,4.0
1873,7,2018,48,6.0
1874,7,2018,1193,6.0
1875,7,2018,1337,6.0
1876,7,2018,502,6.0
1877,8,2018,528,7.0
1878,7,2018,494,6.0
1879,6,2018,451,5.0
1880,7,2018,1355,6.0
1881,6,2018,1369,5.0
1882,6,2018,1351,5.0
1883,6,2018,949,5.0
1884,6,2018,293,5.0
1885,6,2018,681,5.0
1886,6,2018,952,5.0
1887,3,2018,1939,2.0
1888,6,2018,1458,5.0
1889,6,2018,1025,5.0
1890,8,2018,1178,7.0
1891,8,2018,123,7.0
1892,8,2018,1280,7.0
1893,6,2018,1267,5.0
1894,6,2018,934,5.0
1895,7,2018,123,6.0
1896,6,2018,124,5.0
1897,7,2018,537,6.0
1898,9,2018,1926,8.0
1899,9,2018,289,8.0
1900,6,2018,1661,5.0
1901,7,2018,1280,6.0
1902,11,2018,1218,10.0
1903,6,2018,1492,5.0
1904,4,2018,570,3.0
1905,9,2018,940,8.0
1906,8,2018,1369,7.0
1907,6,2018,6,5.0
1908,1,2018,380,0.0
1909,6,2018,165,5.0
1910,6,2018,1927,5.0
1911,2,2018,163,1.0
1912,6,2018,542,5.0
1913,6,2018,1597,5.0
1914,8,2018,633,7.0
1915,6,2018,950,5.0
1916,6,2018,293,5.0
1917,6,2018,7,5.0
1918,6,2018,1125,5.0
1919,6,2018,712,5.0
1920,7,2018,812,6.0
1921,1,2018,1340,0.0
1922,10,2018,1426,9.0
1923,10,2018,934,9.0
1924,7,2018,1703,6.0
1925,7,2018,1281,6.0
1926,3,2018,1091,2.0
1927,7,2018,48,6.0
1928,7,2018,901,6.0
1929,7,2018,340,6.0
1930,7,2018,292,6.0
1931,7,2018,1809,6.0
1932,2,2018,952,1.0
1933,2,2018,1933,1.0
1934,6,2018,265,5.0
1935,1,2018,1713,0.0
1936,6,2018,503,5.0
1937,6,2018,504,5.0
1938,6,2018,1473,5.0
1939,8,2018,1028,7.0
1940,8,2018,1888,7.0
1941,2,2018,1178,1.0
1942,7,2018,107,6.0
1943,11,2018,1174,10.0
1944,7,2018,339,6.0
1945,10,2018,209,9.0
1946,1,2018,1388,0.0
1947,10,2018,1853,9.0
1948,6,2018,1790,5.0
1949,3,2018,369,2.0
1950,6,2018,529,5.0
1951,6,2018,1987,5.0
1952,5,2018,290,4.0
1953,10,2018,902,9.0
1954,11,2018,1806,10.0
1955,7,2018,1975,6.0
1956,6,2018,1650,5.0
1957,6,2018,497,5.0
1958,7,2018,1687,6.0
1959,11,2018,1043,10.0
1960,1,2018,1123,0.0
1961,1,2018,1494,0.0
1962,2,2018,1254,1.0
1963,7,2018,487,6.0
1964,7,2018,1187,6.0
1965,7,2018,217,6.0
1966,12,2018,723,11.0
1967,6,2018,162,5.0
1968,6,2018,162,5.0
1969,6,2018,1193,5.0
1970,6,2018,341,5.0
1971,6,2018,975,5.0
1972,6,2018,723,5.0
1973,6,2018,1729,5.0
1974,8,2018,123,7.0
1975,6,2018,163,5.0
1976,8,2018,292,7.0
1977,8,2018,1933,7.0
1978,6,2018,292,5.0
1979,1,2018,687,0.0
1980,3,2018,367,2.0
1981,7,2018,340,6.0
1982,7,2018,1125,6.0
1983,7,2018,1150,6.0
1984,11,2018,1219,10.0
1985,11,2018,1933,10.0
1986,9,2018,1454,8.0
1987,7,2018,123,6.0
1988,7,2018,187,6.0
1989,10,2018,717,9.0
1990,7,2018,815,6.0
1991,7,2018,1778,6.0
1992,5,2018,1286,4.0
1993,10,2018,656,9.0
1994,5,2018,704,4.0
1995,5,2018,695,4.0
1996,11,2018,1039,10.0
1997,7,2018,1313,6.0
